_ID, TimeSt,Country,Province,City,Latitude,Longitude,POI,Distance
5380156,2017-06-21 21:00:56.190,CA,AB,Calgary,51.1414,-114.076,POI1,2.23606797749979
5380171,2017-06-21 17:00:56.940,CA,AB,Calgary,51.1414,-114.076,POI1,2.23606797749979
5380265,2017-06-21 11:00:58.877,CA,AB,Calgary,51.1414,-114.076,POI1,2.23606797749979
5380286,2017-06-21 22:00:55.447,CA,AB,Calgary,51.08975,-113.9544,POI1,2.0
5380343,2017-06-21 15:00:57.097,CA,MB,Winnipeg,49.93184,-97.18494,POI1,16.492422502470642
5380372,2017-06-21 12:01:02.933,CA,AB,Edmonton,53.4829,-113.499,POI1,0.0
5380409,2017-06-21 15:01:02.997,CA,AB,Calgary,51.0419,-114.2,POI1,2.23606797749979
5380582,2017-06-21 08:01:03.360,CA,AB,Red Deer,52.2651,-113.794,POI1,1.0
5380681,2017-06-21 13:01:03.147,CA,AB,Red Deer,52.2651,-113.794,POI1,1.0
5380756,2017-06-21 01:01:06.080,CA,AB,Calgary,51.0081,-114.073,POI1,2.23606797749979
5380837,2017-06-21 00:01:06.800,CA,ON,Ajax,43.8959,-79.0344,POI3,6.324555320336759
5380915,2017-06-21 00:01:02.690,CA,AB,Calgary,51.1588,-113.9636,POI1,2.0
5380937,2017-06-21 09:01:02.713,CA,SK,Saskatoon,52.122,-106.646,POI1,7.0710678118654755
5381011,2017-06-21 12:01:03.030,CA,AB,Calgary,51.0799,-114.081,POI1,2.23606797749979
5381015,2017-06-21 20:01:03.040,CA,AB,Chestermere,51.054,-113.816,POI1,2.0
5381099,2017-06-21 05:01:02.623,CA,SK,Saskatoon,52.1368,-106.726,POI1,7.0710678118654755
5381149,2017-06-21 09:01:02.897,CA,AB,Edmonton,53.587,-113.441,POI1,0.0
5381248,2017-06-21 08:01:04.280,CA,AB,Calgary,51.0823,-113.9578,POI1,2.0
5381287,2017-06-21 01:01:04.643,CA,ON,Brampton,43.719359999999995,-79.71647,POI3,6.324555320336759
5381352,2017-06-21 15:01:02.980,CA,AB,Calgary,50.90893,-113.93266000000001,POI1,3.0
5381359,2017-06-21 11:01:04.303,CA,AB,Calgary,50.9505,-113.947,POI1,3.0
5381426,2017-06-21 02:01:06.900,CA,ON,Toronto,43.6735,-79.403,POI3,6.324555320336759
5381508,2017-06-21 08:01:07.573,CA,NB,Fredericton,45.9527,-66.6558,POI4,3.0
5381625,2017-06-21 16:01:07.600,CA,SK,Buena Vista,50.79381,-104.9971,POI1,9.486832980505138
5381671,2017-06-21 19:01:07.723,CA,NB,Fredericton,45.9527,-66.6558,POI4,3.0
5381676,2017-06-21 00:01:07.790,CA,SK,North Battleford,52.7806,-108.312,POI1,5.0990195135927845
5381852,2017-06-21 17:01:07.643,CA,NL,Bay Roberts,47.6212,-53.1424,POI4,10.198039027185569
5381858,2017-06-21 22:01:07.973,CA,ON,Toronto,43.6606,-79.4635,POI3,6.324555320336759
5381899,2017-06-21 01:01:10.233,CA,AB,Calgary,51.0486,-113.968,POI1,2.0
5381966,2017-06-21 09:01:07.760,CA,NS,Halifax,44.6426,-63.628,POI4,1.0
5382048,2017-06-21 06:01:08.573,CA,ON,North York,43.7613,-79.4885,POI3,6.324555320336759
5382058,2017-06-21 09:01:09.027,CA,ON,Aurora,44.01,-79.6826,POI3,6.082762530298219
5382098,2017-06-21 19:01:09.037,CA,ON,Calabogie,45.27928,-76.76812,POI3,3.0
5382117,2017-06-21 16:01:09.297,CA,ON,Toronto,43.6477,-79.4174,POI3,6.324555320336759
5382185,2017-06-21 12:01:07.780,CA,SK,Canora,51.6259,-102.433,POI1,11.180339887498949
5382249,2017-06-21 14:01:07.810,CA,NS,Halifax,44.6496,-63.6133,POI4,1.0
5382311,2017-06-21 14:01:07.860,CA,AB,Calgary,51.0272,-114.0349,POI1,2.23606797749979
5382331,2017-06-21 18:01:09.963,CA,AB,Calgary,51.0915,-114.2073,POI1,2.23606797749979
5382388,2017-06-21 10:01:10.320,CA,AB,Calgary,51.0486,-113.968,POI1,2.0
5382399,2017-06-21 07:01:07.617,CA,NS,Dartmouth,44.67776,-63.58159000000001,POI4,1.0
5382407,2017-06-21 03:01:08.280,CA,NL,Deer Lake,49.1771,-57.4253,POI4,7.211102550927978
5382500,2017-06-21 06:01:10.997,CA,ON,Ottawa,45.3519,-75.7911,POI3,2.0
5382587,2017-06-21 00:01:12.607,CA,AB,Airdrie,51.3082,-114.0398,POI1,2.23606797749979
5382655,2017-06-21 08:01:09.680,CA,QC,Beloeil,45.565,-73.1913,POI3,0.0
5382672,2017-06-21 13:01:17.040,CA,BC,Maple Ridge,49.18919,-122.54371,POI1,9.848857801796104
5382726,2017-06-21 17:01:17.763,CA,AB,Edmonton,53.475030000000004,-113.34328000000001,POI1,0.0
5382801,2017-06-21 02:01:12.993,CA,ON,Ottawa,45.37008,-75.7025,POI3,2.0
5382848,2017-06-21 07:01:17.893,CA,ON,North York,43.78100000000001,-79.3483,POI3,6.324555320336759
5382923,2017-06-21 01:01:18.050,CA,AB,Calgary,50.8826,-113.9841,POI1,3.0
5382970,2017-06-21 06:01:18.100,CA,ON,North York,43.78100000000001,-79.3483,POI3,6.324555320336759
5382982,2017-06-21 11:01:18.147,CA,ON,North York,43.78100000000001,-79.3483,POI3,6.324555320336759
5383041,2017-06-21 05:01:18.723,CA,ON,Oshawa,43.9205,-78.8287,POI3,5.385164807134504
5383133,2017-06-21 18:01:19.200,CA,ON,Whitby,43.8873,-78.9422,POI3,5.385164807134504
5383166,2017-06-21 21:01:17.923,CA,ON,St Thomas,42.77463,-81.18491,POI3,8.54400374531753
5383200,2017-06-21 08:01:18.130,CA,AB,Calgary,51.0378,-114.065,POI1,2.23606797749979
5383269,2017-06-21 11:01:18.143,CA,AB,Calgary,51.0081,-114.073,POI1,2.23606797749979
5383319,2017-06-21 15:01:18.157,CA,AB,Calgary,50.9142,-114.0227,POI1,3.1622776601683795
5383343,2017-06-21 03:01:18.493,CA,AB,Fort Mcmurray,56.7377,-111.438,POI1,3.605551275463989
5383366,2017-06-21 09:01:19.057,CA,ON,Toronto,43.6477,-79.4174,POI3,6.324555320336759
5383388,2017-06-21 16:01:19.550,CA,ON,Ingersoll,43.02796,-80.89418,POI3,7.280109889280518
5383435,2017-06-21 18:01:20.380,CA,BC,Vernon,50.2647,-119.268,POI1,6.708203932499369
5383453,2017-06-21 07:01:20.943,CA,AB,Calgary,51.08853,-114.11377,POI1,2.23606797749979
5383480,2017-06-21 02:01:21.640,CA,ON,Toronto,43.6651,-79.4369,POI3,6.324555320336759
5383499,2017-06-21 11:01:22.457,CA,NT,Yellowknife,62.4543,-114.37,POI1,9.055385138137417
5383614,2017-06-21 04:01:18.007,CA,AB,Calgary,51.0823,-113.9578,POI1,2.0
5383707,2017-06-21 09:01:18.063,CA,AB,Edmonton,53.5418,-113.52208999999999,POI1,0.0
5383718,2017-06-21 10:01:18.387,CA,AB,Wood Buffalo,55.65906999999999,-110.75952,POI1,3.605551275463989
5383790,2017-06-21 02:01:19.087,CA,AB,Fort Mcmurray,56.7377,-111.438,POI1,3.605551275463989
5383824,2017-06-21 04:01:20.367,CA,BC,Vernon,50.2647,-119.268,POI1,6.708203932499369
5383868,2017-06-21 17:01:21.193,CA,ON,Perth,44.904,-76.266,POI3,3.1622776601683795
5383891,2017-06-21 20:01:18.987,CA,AB,Red Deer,52.2895,-113.814,POI1,1.0
5383967,2017-06-21 14:01:20.353,CA,AB,Red Deer,52.2694,-113.769,POI1,1.0
5384049,2017-06-21 18:01:21.693,CA,QC,Saint-Hyacinthe,45.63921,-72.95635,POI3,1.0
5384122,2017-06-21 20:01:21.717,CA,AB,Red Deer,52.284,-113.841,POI1,1.0
5384161,2017-06-21 20:01:22.810,CA,ON,Toronto,43.6641,-79.399,POI3,6.324555320336759
5384196,2017-06-21 22:01:22.827,CA,ON,Toronto,43.6641,-79.399,POI3,6.324555320336759
5384275,2017-06-21 05:01:23.070,CA,AB,Calgary,51.1581,-113.938,POI1,2.0
5384326,2017-06-21 20:01:21.403,CA,QC,Saint-Hyacinthe,45.63921,-72.95635,POI3,1.0
5384365,2017-06-21 21:01:23.453,CA,NB,Colpitts Settlement,45.98567,-65.0438,POI4,2.0
5384439,2017-06-21 17:01:24.087,CA,AB,Calgary,51.06431,-113.93433,POI1,2.0
5384533,2017-06-21 09:01:24.093,CA,MB,Winnipeg,49.8607,-97.15992,POI1,16.492422502470642
5384563,2017-06-21 16:01:24.167,CA,AB,Strathmore,51.0468,-113.389,POI1,2.0
5384644,2017-06-21 18:01:24.263,CA,AB,Edmonton,53.5955,-113.44,POI1,0.0
5384663,2017-06-21 02:01:24.393,CA,AB,Saint Albert,53.6415,-113.614,POI1,0.0
5384668,2017-06-21 09:01:24.600,CA,AB,Lethbridge,49.6836,-112.834,POI1,4.123105625617661
5384735,2017-06-21 02:01:24.880,CA,SK,Saskatoon,52.1202,-106.669,POI1,7.0710678118654755
5384741,2017-06-21 01:01:25.367,CA,BC,Fort Saint John,55.95094,-120.7518,POI1,7.280109889280518
5384827,2017-06-21 09:01:22.673,CA,QC,Montréal,45.467,-73.6484,POI3,0.0
5384847,2017-06-21 04:01:23.240,CA,NL,Corner Brook,48.9516,-57.9553,POI4,6.708203932499369
5384937,2017-06-21 07:01:23.547,CA,NS,Halifax,44.6394,-63.5798,POI4,1.0
5384971,2017-06-21 01:01:23.913,CA,ON,Brampton,43.76706,-79.73323,POI3,6.324555320336759
5385038,2017-06-21 22:01:24.107,CA,SK,Regina,50.4688,-104.651,POI1,9.486832980505138
5385112,2017-06-21 07:01:24.453,CA,AB,Lloydminster (Part),53.2838,-110.008,POI1,3.0
5385165,2017-06-21 04:01:24.697,CA,AB,Drumheller,51.4667,-112.7,POI1,2.23606797749979
5385258,2017-06-21 19:01:24.203,CA,AB,Edmonton,53.40441,-113.52367,POI1,0.0
5385268,2017-06-21 21:01:24.753,CA,AB,Whitecourt,54.1516,-115.659,POI1,2.23606797749979
5385341,2017-06-21 01:01:24.117,CA,AB,Calgary,50.9505,-113.947,POI1,3.0
5385373,2017-06-21 21:01:24.120,CA,SK,Saskatoon,52.122,-106.646,POI1,7.0710678118654755
5385375,2017-06-21 19:01:24.187,CA,AB,Calgary,51.15889,-113.9636,POI1,2.0
5385463,2017-06-21 03:01:24.287,CA,SK,Saskatoon,52.2834,-106.6679,POI1,7.0710678118654755
5385470,2017-06-21 15:01:24.570,CA,AB,Edmonton,53.51795,-113.51383,POI1,0.0
5385520,2017-06-21 00:01:24.643,CA,AB,Saint Albert,53.6334,-113.6353,POI1,0.0
5385550,2017-06-21 09:01:25.350,CA,ON,Petrolia,42.88487,-82.47824,POI3,9.486832980505138
5385594,2017-06-21 08:01:27.207,CA,ON,Toronto,43.67929,-79.34947,POI3,6.324555320336759
5385648,2017-06-21 18:01:23.133,CA,NB,Fredericton,45.978429999999996,-66.61679000000001,POI4,3.0
5385723,2017-06-21 18:01:23.490,CA,ON,Petrolia,42.88487,-82.47824,POI3,9.486832980505138
5385743,2017-06-21 07:01:24.207,CA,AB,Edmonton,53.4104,-113.517,POI1,0.0
5385764,2017-06-21 14:01:24.897,CA,SK,Saskatoon,52.07799,-106.6561,POI1,7.0710678118654755
5385793,2017-06-21 21:01:26.760,CA,SK,Watrous,51.71684000000001,-105.61895,POI1,8.246211251235321
5385809,2017-06-21 20:01:27.813,CA,SK,Saskatoon,52.15658,-106.5958,POI1,7.0710678118654755
5385820,2017-06-21 18:01:27.067,CA,ON,Ingersoll,43.02796,-80.89418,POI3,7.280109889280518
5385907,2017-06-21 15:01:29.187,CA,AB,Calgary,51.1188,-113.9471,POI1,2.0
5386001,2017-06-21 10:01:30.107,CA,AB,Calgary,51.0621,-114.1159,POI1,2.23606797749979
5386034,2017-06-21 12:01:32.080,CA,AB,Calgary,51.1264,-114.1419,POI1,2.23606797749979
5386067,2017-06-21 07:01:32.787,CA,AB,Edmonton,53.5606,-113.482,POI1,0.0
5386120,2017-06-21 10:01:33.167,CA,MB,Winnipeg,49.8833,-97.1667,POI1,16.492422502470642
5386154,2017-06-21 08:01:33.270,CA,ON,St Thomas,42.77463,-81.18491,POI3,8.54400374531753
5386159,2017-06-21 21:01:33.007,CA,ON,Toronto,43.7797,-79.4156,POI3,6.324555320336759
5386183,2017-06-21 06:01:32.913,CA,ON,Brampton,43.6909,-79.8377,POI3,6.324555320336759
5386201,2017-06-21 16:01:33.147,CA,AB,Fort Mcmurray,56.7141,-111.38,POI1,3.605551275463989
5386269,2017-06-21 22:01:34.150,CA,AB,Fort Mcmurray,56.7377,-111.438,POI1,3.605551275463989
5386303,2017-06-21 15:01:35.590,CA,SK,Regina,50.4579,-104.6428,POI1,9.486832980505138
5386361,2017-06-21 15:01:32.910,CA,AB,Medicine Hat,50.06541,-110.68368000000001,POI1,4.242640687119285
5386411,2017-06-21 13:01:33.407,CA,ON,Cambridge,43.3653,-80.3066,POI3,7.280109889280518
5386483,2017-06-21 07:01:35.100,CA,ON,Stouffville,43.98108,-79.25268,POI3,6.324555320336759
5386555,2017-06-21 06:01:38.190,CA,SK,Saskatoon,52.0991,-106.6494,POI1,7.0710678118654755
5386577,2017-06-21 14:01:34.503,CA,ON,Whitby,43.8873,-78.9422,POI3,5.385164807134504
5386655,2017-06-21 17:01:34.753,CA,ON,North York,43.787,-79.4169,POI3,6.324555320336759
5386706,2017-06-21 17:01:35.843,CA,ON,Brampton,43.75,-79.75627,POI3,6.324555320336759
5386712,2017-06-21 08:01:38.033,CA,NL,St. John's,47.543620000000004,-52.75618000000001,POI4,11.180339887498949
5386747,2017-06-21 06:01:38.097,CA,NB,Fredericton,45.951370000000004,-66.6131,POI4,3.0
5386764,2017-06-21 06:01:39.117,CA,ON,Etobicoke,43.6879,-79.557,POI3,6.324555320336759
5386860,2017-06-21 22:01:37.637,CA,ON,Toronto,43.6821,-79.4179,POI3,6.324555320336759
5386910,2017-06-21 22:01:38.080,CA,NS,Sydney,46.1328,-60.1897,POI4,3.1622776601683795
5386919,2017-06-21 05:01:39.197,CA,MB,The Pas,53.817,-101.258,POI1,12.0
5386954,2017-06-21 17:01:37.520,CA,ON,Toronto,43.6821,-79.4179,POI3,6.324555320336759
5387000,2017-06-21 05:01:38.067,CA,SK,Moose Jaw,50.3887,-105.533,POI1,8.54400374531753
5387037,2017-06-21 00:01:39.167,CA,QC,Chibougamau,49.9168,-74.3659,POI3,4.123105625617661
5387047,2017-06-21 01:01:40.150,CA,AB,Edmonton,53.5166,-113.526,POI1,0.0
5387141,2017-06-21 16:01:40.350,CA,BC,Ladysmith,48.99893,-123.82785,POI1,11.180339887498949
5387226,2017-06-21 11:01:38.033,CA,NL,St. John's,47.557559999999995,-52.75089000000001,POI4,11.180339887498949
5387310,2017-06-21 20:01:38.867,CA,ON,Toronto,43.6575,-79.3783,POI3,6.324555320336759
5387371,2017-06-21 07:01:39.187,CA,ON,Leamington,42.054,-82.5997,POI3,9.486832980505138
5387433,2017-06-21 04:01:39.863,CA,AB,Edmonton,53.48419000000001,-113.66238,POI1,0.0
5387506,2017-06-21 20:01:40.097,CA,AB,Edmonton,53.6236,-113.47,POI1,0.0
5387580,2017-06-21 15:01:39.210,CA,ON,London,43.007059999999996,-81.16598,POI3,8.246211251235321
5387755,2017-06-21 20:01:39.257,CA,AB,Edmonton,53.4564,-113.521,POI1,0.0
5387780,2017-06-21 15:01:39.373,CA,AB,Edmonton,53.4579,-113.412,POI1,0.0
5387855,2017-06-21 01:01:39.520,CA,AB,Edmonton,53.4579,-113.412,POI1,0.0
5387936,2017-06-21 05:01:39.620,CA,AB,Calgary,51.1561,-114.0822,POI1,2.23606797749979
5387985,2017-06-21 03:01:39.950,CA,AB,Edmonton,53.48419000000001,-113.66238,POI1,0.0
5388147,2017-06-21 12:01:40.220,CA,AB,Edmonton,53.48419000000001,-113.66238,POI1,0.0
5388213,2017-06-21 20:01:39.120,CA,ON,Etobicoke,43.6879,-79.557,POI3,6.324555320336759
5388303,2017-06-21 06:01:39.280,CA,AB,Edmonton,53.5863,-113.557,POI1,0.0
5388356,2017-06-21 05:01:39.690,CA,AB,Calgary,51.1264,-114.1419,POI1,2.23606797749979
5388394,2017-06-21 13:01:39.923,CA,AB,Spruce Grove,53.5533,-113.895,POI1,0.0
5388398,2017-06-21 01:01:39.200,CA,ON,Oshawa,43.9156,-78.8632,POI3,5.385164807134504
5388430,2017-06-21 00:01:39.713,CA,AB,Edmonton,53.48419000000001,-113.66238,POI1,0.0
5388509,2017-06-21 03:01:39.940,CA,AB,Edmonton,53.4104,-113.517,POI1,0.0
5388537,2017-06-21 19:01:42.660,CA,AB,Calgary,51.0104,-114.066,POI1,2.23606797749979
5388543,2017-06-21 22:01:42.600,CA,AB,Calgary,51.0818,-113.959,POI1,2.0
5388549,2017-06-21 00:01:42.610,CA,AB,Calgary,51.0818,-113.959,POI1,2.0
5388611,2017-06-21 03:01:44.307,CA,ON,Etobicoke,43.623259999999995,-79.51941,POI3,6.324555320336759
5388633,2017-06-21 19:01:44.920,CA,AB,Calgary,50.9819,-114.1004,POI1,3.1622776601683795
5388647,2017-06-21 14:01:46.190,CA,BC,Surrey,49.122,-122.7107,POI1,9.848857801796104
5388723,2017-06-21 14:01:43.230,CA,ON,Ingersoll,43.02796,-80.89418,POI3,7.280109889280518
5388765,2017-06-21 00:01:45.133,CA,ON,Toronto,43.6682,-79.4209,POI3,6.324555320336759
5388775,2017-06-21 19:01:46.960,CA,AB,Ponoka,52.6768,-113.5815,POI1,1.0
5388780,2017-06-21 20:01:45.913,CA,AB,Calgary,50.95738,-114.22057,POI1,3.1622776601683795
5388821,2017-06-21 07:01:46.990,CA,AB,Ponoka,52.6768,-113.5815,POI1,1.0
5388870,2017-06-21 15:01:48.077,CA,ON,Toronto,43.6477,-79.4174,POI3,6.324555320336759
5388891,2017-06-21 02:01:48.360,CA,MB,Winnipeg,49.8199,-97.17049,POI1,16.492422502470642
5388940,2017-06-21 10:01:48.080,CA,ON,Windsor,42.2962,-83.01799999999999,POI3,10.44030650891055
5388953,2017-06-21 14:01:48.097,CA,ON,Woodstock,43.1327,-80.7449,POI3,7.280109889280518
5389010,2017-06-21 05:01:48.130,CA,ON,Toronto,43.6682,-79.4209,POI3,6.324555320336759
5389055,2017-06-21 02:01:48.320,CA,BC,Surrey,49.1321,-122.723,POI1,9.848857801796104
5389109,2017-06-21 00:01:45.590,CA,QC,Saint-Hyacinthe,45.63921,-72.95635,POI3,1.0
5389125,2017-06-21 06:01:48.290,CA,AB,Calgary,51.08205,-114.00946,POI1,2.23606797749979
5389133,2017-06-21 03:01:48.083,CA,ON,London,42.9334,-81.2258,POI3,8.54400374531753
5389148,2017-06-21 03:01:48.110,CA,ON,Toronto,43.6606,-79.4635,POI3,6.324555320336759
5389178,2017-06-21 14:01:50.010,CA,AB,Calgary,51.0823,-113.9578,POI1,2.0
5389217,2017-06-21 16:01:51.293,CA,AB,Calgary,51.0242,-114.1004,POI1,2.23606797749979
5389277,2017-06-21 10:01:49.683,CA,SK,Saskatoon,52.1225,-106.72488,POI1,7.0710678118654755
5389336,2017-06-21 16:01:49.867,CA,AB,Calgary,51.0915,-114.2073,POI1,2.23606797749979
5389424,2017-06-21 02:01:50.263,CA,QC,Gatineau,45.4439,-75.742,POI3,2.0
5389490,2017-06-21 12:01:52.080,CA,AB,Calgary,50.9819,-114.1004,POI1,3.1622776601683795
5389517,2017-06-21 02:01:50.123,CA,QC,Gatineau,45.4439,-75.742,POI3,2.0
5389609,2017-06-21 09:01:53.907,CA,AB,Calgary,51.0833,-114.0833,POI1,2.23606797749979
5389666,2017-06-21 02:01:54.747,CA,MB,Winnipeg,49.893,-97.001,POI1,16.492422502470642
5389750,2017-06-21 08:01:53.650,CA,SK,Melfort,52.864869999999996,-104.61068,POI1,9.055385138137417
5389756,2017-06-21 04:01:55.403,CA,AB,Calgary,51.0475,-114.068,POI1,2.23606797749979
5389838,2017-06-21 01:01:58.317,CA,AB,Lethbridge,49.67568,-112.9061,POI1,4.123105625617661
5389877,2017-06-21 14:01:57.830,CA,AB,Calgary,51.0486,-113.968,POI1,2.0
5389910,2017-06-21 04:01:59.190,CA,AB,Calgary,51.1387,-114.2015,POI1,2.23606797749979
5389947,2017-06-21 06:01:55.530,CA,ON,Scarborough,43.75018,-79.28179,POI3,6.324555320336759
5390027,2017-06-21 06:01:57.817,CA,AB,Calgary,51.0486,-113.968,POI1,2.0
5390031,2017-06-21 19:01:59.177,CA,AB,Calgary,51.1387,-114.2015,POI1,2.23606797749979
5390063,2017-06-21 09:01:57.740,CA,AB,Calgary,51.0486,-113.968,POI1,2.0
5390141,2017-06-21 21:01:57.790,CA,AB,Calgary,51.0486,-113.968,POI1,2.0
5390170,2017-06-21 15:01:59.930,CA,AB,Calgary,51.0272,-114.0349,POI1,2.23606797749979
5390204,2017-06-21 16:02:02.180,CA,AB,Okotoks,50.7362,-113.9695,POI1,3.0
5390226,2017-06-21 22:02:03.230,CA,ON,Toronto,43.63,-79.477,POI3,6.324555320336759
5390278,2017-06-21 14:02:03.263,CA,ON,Toronto,43.7129,-79.3888,POI3,6.324555320336759
5390328,2017-06-21 04:02:03.150,CA,ON,Toronto,43.6606,-79.4635,POI3,6.324555320336759
5390406,2017-06-21 13:02:03.303,CA,ON,Mississauga,43.5769,-79.6283,POI3,6.324555320336759
5390423,2017-06-21 20:02:05.010,CA,ON,York,43.703,-79.512,POI3,6.324555320336759
5390461,2017-06-21 05:02:03.823,CA,AB,Fort Mcmurray,56.7141,-111.38,POI1,3.605551275463989
5390493,2017-06-21 21:02:03.903,CA,ON,East York,43.6906,-79.3125,POI3,6.324555320336759
5390588,2017-06-21 03:02:03.940,CA,AB,Fort Mcmurray,56.7377,-111.438,POI1,3.605551275463989
5390601,2017-06-21 13:02:04.160,CA,AB,Fort Mcmurray,56.695,-111.337,POI1,3.605551275463989
5390633,2017-06-21 20:02:04.760,CA,SK,Saskatoon,52.1225,-106.7249,POI1,7.0710678118654755
5390691,2017-06-21 06:02:03.890,CA,ON,East York,43.6906,-79.3125,POI3,6.324555320336759
5390782,2017-06-21 03:02:05.597,CA,ON,Ottawa,45.4298,-75.6931,POI3,2.0
5390794,2017-06-21 21:02:07.567,CA,AB,Calgary,51.1387,-114.2015,POI1,2.23606797749979
5390813,2017-06-21 09:02:03.273,CA,ON,Kitchener,43.405409999999996,-80.47856,POI3,7.280109889280518
5390862,2017-06-21 15:02:03.343,CA,QC,Verdun,45.4529,-73.5823,POI3,0.0
5390881,2017-06-21 07:02:03.353,CA,ON,London,42.9923,-81.2531,POI3,8.54400374531753
5390977,2017-06-21 01:02:06.820,CA,ON,Toronto,43.6477,-79.4174,POI3,6.324555320336759
5391022,2017-06-21 21:02:07.787,CA,AB,Calgary,51.0272,-114.0349,POI1,2.23606797749979
5391033,2017-06-21 04:02:05.503,CA,ON,Ottawa,45.4298,-75.6931,POI3,2.0
5391055,2017-06-21 06:02:06.443,CA,AB,Edmonton,53.51014,-113.44113999999999,POI1,0.0
5391106,2017-06-21 11:02:07.923,CA,AB,Okotoks,50.7362,-113.9695,POI1,3.0
5391167,2017-06-21 20:02:09.433,CA,BC,Burnaby,49.2639,-122.942,POI1,9.848857801796104
5391187,2017-06-21 02:02:08.753,CA,AB,Calgary,51.1264,-114.1419,POI1,2.23606797749979
5391203,2017-06-21 06:02:09.983,CA,ON,Scarborough,43.78839,-79.31898000000002,POI3,6.324555320336759
5391211,2017-06-21 04:02:11.740,CA,ON,North York,43.7068,-79.3984,POI3,6.324555320336759
5391235,2017-06-21 01:02:12.857,CA,ON,Toronto,43.672290000000004,-79.37813,POI3,6.324555320336759
5391309,2017-06-21 04:02:12.940,CA,ON,Mississauga,43.5769,-79.6283,POI3,6.324555320336759
5391322,2017-06-21 13:02:12.960,CA,BC,Vancouver,49.24173,-123.05769,POI1,10.770329614269007
5391393,2017-06-21 17:02:13.047,CA,ON,Ottawa,45.3458,-75.7904,POI3,2.0
5391470,2017-06-21 02:02:09.410,CA,ON,Toronto,43.6666,-79.3823,POI3,6.324555320336759
5391529,2017-06-21 16:02:12.243,CA,AB,Calgary,51.08975,-113.9544,POI1,2.0
5391534,2017-06-21 11:02:12.780,CA,ON,Toronto,43.65708,-79.38421,POI3,6.324555320336759
5391583,2017-06-21 18:02:12.793,CA,ON,Brockville,44.617,-75.7036,POI3,2.23606797749979
5391634,2017-06-21 09:02:12.800,CA,ON,Brockville,44.617,-75.7036,POI3,2.23606797749979
5391645,2017-06-21 06:02:12.857,CA,ON,Toronto,43.7028,-79.3877,POI3,6.324555320336759
5391702,2017-06-21 12:02:12.910,CA,ON,Toronto,43.6798,-79.3517,POI3,6.324555320336759
5391759,2017-06-21 03:02:12.990,CA,ON,Whitby,43.8873,-78.9422,POI3,5.385164807134504
5391794,2017-06-21 00:02:13.080,CA,ON,Mississauga,43.5869,-79.7559,POI3,6.324555320336759
5391833,2017-06-21 00:02:11.177,CA,BC,Surrey,49.08108,-122.79941000000001,POI1,9.848857801796104
5391861,2017-06-21 08:02:12.727,CA,ON,Brampton,43.788,-79.737,POI3,6.324555320336759
5391897,2017-06-21 17:02:12.793,CA,ON,Oakville,43.4309,-79.7767,POI3,6.324555320336759
5391973,2017-06-21 01:02:12.820,CA,ON,Toronto,43.6798,-79.3517,POI3,6.324555320336759
5392027,2017-06-21 06:02:12.867,CA,ON,Ottawa,45.3458,-75.7904,POI3,2.0
5392060,2017-06-21 09:02:12.910,CA,ON,Toronto,43.6798,-79.3517,POI3,6.324555320336759
5392107,2017-06-21 07:02:12.933,CA,ON,Toronto,43.6651,-79.4369,POI3,6.324555320336759
5392143,2017-06-21 06:02:12.977,CA,ON,Toronto,43.6796,-79.4343,POI3,6.324555320336759
5392175,2017-06-21 03:02:13.037,CA,ON,Toronto,43.6796,-79.4343,POI3,6.324555320336759
5392301,2017-06-21 06:02:14.830,CA,ON,Toronto,43.6447,-79.3841,POI3,6.324555320336759
5392318,2017-06-21 13:02:12.860,CA,ON,Toronto,43.6557,-79.3646,POI3,6.324555320336759
5392387,2017-06-21 20:02:13.113,CA,ON,Toronto,43.6587,-79.3966,POI3,6.324555320336759
5392470,2017-06-21 17:02:14.920,CA,ON,Toronto,43.6447,-79.3841,POI3,6.324555320336759
5392555,2017-06-21 00:02:10.723,CA,ON,Toronto,43.698609999999995,-79.39311,POI3,6.324555320336759
5392559,2017-06-21 09:02:12.797,CA,ON,Mississauga,43.5668,-79.6049,POI3,6.324555320336759
5392563,2017-06-21 22:02:12.940,CA,ON,Toronto,43.6798,-79.3517,POI3,6.324555320336759
5392576,2017-06-21 09:02:12.983,CA,ON,Toronto,43.6798,-79.3517,POI3,6.324555320336759
5392615,2017-06-21 02:02:13.030,CA,ON,Toronto,43.6798,-79.3517,POI3,6.324555320336759
5392677,2017-06-21 21:02:13.063,CA,ON,Ottawa,45.3458,-75.7904,POI3,2.0
5392681,2017-06-21 18:02:13.087,CA,ON,Toronto,43.6651,-79.4369,POI3,6.324555320336759
5392741,2017-06-21 18:02:13.097,CA,ON,Stouffville,43.969,-79.271,POI3,6.324555320336759
5392826,2017-06-21 06:02:14.407,CA,AB,Calgary,51.063,-113.889,POI1,2.0
5392846,2017-06-21 11:02:14.793,CA,QC,Laval,45.5742,-73.6935,POI3,0.0
5392918,2017-06-21 07:02:16.280,CA,AB,Calgary,51.0621,-114.1159,POI1,2.23606797749979
5392997,2017-06-21 09:02:15.760,CA,AB,Calgary,51.1581,-113.938,POI1,2.0
5393039,2017-06-21 07:02:16.920,CA,NL,Bay Roberts,47.6212,-53.1424,POI4,10.198039027185569
5393052,2017-06-21 22:02:18.490,CA,ON,Toronto,43.7068,-79.3991,POI3,6.324555320336759
